category,name,product_id,product_url,image_url,other_images,full_price,discount_price,stock,color,tag(s),filename
c-accessories,'KENZO Varsity' embroidered handbag,FE55SA618F21.99,https://www.kenzo.com/en-us/kenzo-varsity-embroidered-handbag/FE55SA618F21.99.html,https://media.kenzo.com/b2cprd/FE55SA618F21.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA618F21.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$300,$180,Coming soon,,,c-accessories.html
c-accessories,'KENZO Varsity' foldable miniature leather wallet,FE55PM603L41.99,https://www.kenzo.com/en-us/kenzo-varsity-foldable-miniature-leather-wallet/FE55PM603L41.99.html,https://media.kenzo.com/b2cprd/FE55PM603L41.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM603L41.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$250,$150,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Varsity' leather card holder,FE55PM600L41.99,https://www.kenzo.com/en-us/kenzo-varsity-leather-card-holder/FE55PM600L41.99.html,https://media.kenzo.com/b2cprd/FE55PM600L41.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM600L41.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,Coming soon,,,c-accessories.html
c-accessories,'KENZO Stamp' large leather pouch,FE58PM832LY1.99,https://www.kenzo.com/en-us/kenzo-stamp-large-leather-pouch/FE58PM832LY1.99.html,https://media.kenzo.com/b2cprd/FE58PM832LY1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM832LY1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$290,$174,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Boke' leather shoulder bag,FD62SA415LF3.AG,https://www.kenzo.com/en-us/kenzo-boke-leather-shoulder-bag/FD62SA415LF3.AG.html,https://media.kenzo.com/b2cprd/FD62SA415LF3.AG_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD62SA415LF3.AG_F_07.jpg?twic=v1/cover=4:5/resize=706,$780,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Jungle' shoulder bag,FD65SA218F30.99,https://www.kenzo.com/en-us/kenzo-jungle-shoulder-bag/FD65SA218F30.99.html,https://media.kenzo.com/b2cprd/FD65SA218F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA218F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$385,,Out of Stock,,,c-accessories.html
c-accessories,Unisex sunglasses,LE5SUN77U23E.13,https://www.kenzo.com/en-us/unisex-sunglasses/LE5SUN77U23E.13.html,https://media.kenzo.com/b2cprd/LE5SUN77U23E.13_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN77U23E.13_P_02.jpg?twic=v1/cover=4:5/resize=706,$360,$216,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Stamp' large square in cotton.,FE52EW550PEL.77,https://www.kenzo.com/en-us/kenzo-stamp-large-square-in-cotton./FE52EW550PEL.77.html,https://media.kenzo.com/b2cprd/FE52EW550PEL.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW550PEL.77_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,$210,Out of Stock,"faded pink, midnight blue",,c-accessories.html
c-accessories,'KENZO Varsity' cotton cap,FE58AC601F41.99,https://www.kenzo.com/en-us/kenzo-varsity-cotton-cap/FE58AC601F41.99.html,https://media.kenzo.com/b2cprd/FE58AC601F41.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC601F41.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,Out of Stock,,,c-accessories.html
c-accessories,'KENZOGRAPHY' cotton baseball cap,FE58AC101F31.34,https://www.kenzo.com/en-us/kenzography-cotton-baseball-cap/FE58AC101F31.34.html,https://media.kenzo.com/b2cprd/FE58AC101F31.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC101F31.34_F_01.jpg?twic=v1/cover=4:5/resize=706,$145,$87,Out of Stock,,,c-accessories.html
c-accessories,Organic cotton beach towel,FE5KEIFFLJDC.76,https://www.kenzo.com/en-us/organic-cotton-beach-towel/FE5KEIFFLJDC.76.html,https://media.kenzo.com/b2cprd/FE5KEIFFLJDC.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE5KEIFFLJDC.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$180,,Out of Stock,"medium red, navy blue",,c-accessories.html
c-accessories,'KENZO Paris' beach towel,FD5KLABHOJDC.01,https://www.kenzo.com/en-us/kenzo-paris-beach-towel/FD5KLABHOJDC.01.html,https://media.kenzo.com/b2cprd/FD5KLABHOJDC.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD5KLABHOJDC.01_P_03.jpg?twic=v1/cover=4:5/resize=706,$180,,Out of Stock,"navy blue, white, deep fuschia, +1 more",,c-accessories.html
c-accessories,'KENZO Tag' cotton cap,FE58AC711F32.11,https://www.kenzo.com/en-us/kenzo-tag-cotton-cap/FE58AC711F32.11.html,https://media.kenzo.com/b2cprd/FE58AC711F32.11_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC711F32.11_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,Out of Stock,"beige, black",,c-accessories.html
c-accessories,'KENZOGRAM' cotton wrap,FE58EU720PED.99,https://www.kenzo.com/en-us/kenzogram-cotton-wrap/FE58EU720PED.99.html,https://media.kenzo.com/b2cprd/FE58EU720PED.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58EU720PED.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$265,$159,Out of Stock,"medium red, black",,c-accessories.html
c-accessories,'KENZO Stamp' cotton and metallic fibre socks,FE58SU310KSC.74,https://www.kenzo.com/en-us/kenzo-stamp-cotton-and-metallic-fibre-socks/FE58SU310KSC.74.html,https://media.kenzo.com/b2cprd/FE58SU310KSC.74_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SU310KSC.74_P_02.jpg?twic=v1/cover=4:5/resize=706,$95,$57,Out of Stock,"faded pink, electric blue",,c-accessories.html
c-accessories,'KENZO Jungle' iPhone 15 Pro Max case,FE58CO5PMJGL.99,https://www.kenzo.com/en-us/kenzo-jungle-iphone-15-pro-max-case/FE58CO5PMJGL.99.html,https://media.kenzo.com/b2cprd/FE58CO5PMJGL.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CO5PMJGL.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-accessories,Women's sunglasses,LE5SUN86U05V.99,https://www.kenzo.com/en-us/womens-sunglasses/LE5SUN86U05V.99.html,https://media.kenzo.com/b2cprd/LE5SUN86U05V.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN86U05V.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$310,$186,Coming soon,,,c-accessories.html
c-accessories,'KENZO Jungle' iPhone 14 Pro Max case,FD5CO14PMJGL.99,https://www.kenzo.com/en-us/kenzo-jungle-iphone-14-pro-max-case/FD5CO14PMJGL.99.html,https://media.kenzo.com/b2cprd/FD5CO14PMJGL.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD5CO14PMJGL.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-accessories,'KENZOGRAM' clutch,FE55PM512FW1.99,https://www.kenzo.com/en-us/kenzogram-clutch/FE55PM512FW1.99.html,https://media.kenzo.com/b2cprd/FE55PM512FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM512FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$230,,Coming soon,,,c-accessories.html
c-accessories,'KENZO Jungle' belt bag,FE55SA217F20.99,https://www.kenzo.com/en-us/kenzo-jungle-belt-bag/FE55SA217F20.99.html,https://media.kenzo.com/b2cprd/FE55SA217F20.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA217F20.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO 18' small Hobo bag,FE52SA215FW1.99,https://www.kenzo.com/en-us/kenzo-18-small-hobo-bag/FE52SA215FW1.99.html,https://media.kenzo.com/b2cprd/FE52SA215FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52SA215FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$540,$324,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Crest' iPhone 14 Pro case,FD5COI14PRBF.27,https://www.kenzo.com/en-us/kenzo-crest-iphone-14-pro-case/FD5COI14PRBF.27.html,https://media.kenzo.com/b2cprd/FD5COI14PRBF.27_P_01.jpg?twic=v1/cover=4:5/resize=706,,$95,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Jungle' iPhone 14 Pro case,FD5COI14PJGL.99,https://www.kenzo.com/en-us/kenzo-jungle-iphone-14-pro-case/FD5COI14PJGL.99.html,https://media.kenzo.com/b2cprd/FD5COI14PJGL.99_P_02.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/PFD5COI14PJGL.99_P_03.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Paris' beach towel,FD5KLABELJDC.76,https://www.kenzo.com/en-us/kenzo-paris-beach-towel/FD5KLABELJDC.76.html,https://media.kenzo.com/b2cprd/FD5KLABELJDC.76_P_01.jpg?twic=v1/cover=4:5/resize=706,,$180,,Out of Stock,"navy blue, hot red",,c-accessories.html
c-accessories,'KENZO Jungle' iPhone 14 Pro Max case,FD6CO14PMJGL.99,https://www.kenzo.com/en-us/kenzo-jungle-iphone-14-pro-max-case/FD6CO14PMJGL.99.html,https://media.kenzo.com/b2cprd/FD6CO14PMJGL.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD6CO14PMJGL.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Emboss' iPhone case 15 Pro Max,FE58CO5PMSKL.99J,https://www.kenzo.com/en-us/kenzo-emboss-iphone-case-15-pro-max/FE58CO5PMSKL.99J.html,https://media.kenzo.com/b2cprd/FE58CO5PMSKL.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CO5PMSKL.99J_P_02.jpg?twic=v1/cover=4:5/resize=706,$110,,Coming soon,,,c-accessories.html
c-accessories,'KENZOGRAM' shoulder bag,FE55SA518FW1.99,https://www.kenzo.com/en-us/kenzogram-shoulder-bag/FE55SA518FW1.99.html,https://media.kenzo.com/b2cprd/FE55SA518FW1.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA518FW1.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$350,,Coming soon,,,c-accessories.html
c-accessories,'KENZOGRAPHY' leather shoulder bag,FE55SA728L40.99,https://www.kenzo.com/en-us/kenzography-leather-shoulder-bag/FE55SA728L40.99.html,https://media.kenzo.com/b2cprd/FE55SA728L40.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA728L40.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$590,,Coming soon,,,c-accessories.html
c-accessories,'KENZOGRAPHY' leather backpack,FE55SA713L40.99,https://www.kenzo.com/en-us/kenzography-leather-backpack/FE55SA713L40.99.html,https://media.kenzo.com/b2cprd/FE55SA713L40.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA713L40.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$830,,Coming soon,,,c-accessories.html
c-accessories,'KENZO Paris' beach towel,FD5KLABELJDC.26H,https://www.kenzo.com/en-us/kenzo-paris-beach-towel/FD5KLABELJDC.26H.html,https://media.kenzo.com/b2cprd/FD5KLABELJDC.26H_P_01.jpg?twic=v1/cover=4:5/resize=706,,$180,,Out of Stock,"navy blue, hot red",,c-accessories.html
c-accessories,'KENZO Crest' iPhone 14 Pro Max case,FD5CO14PMRBF.27,https://www.kenzo.com/en-us/kenzo-crest-iphone-14-pro-max-case/FD5CO14PMRBF.27.html,https://media.kenzo.com/b2cprd/FD5CO14PMRBF.27_P_01.jpg?twic=v1/cover=4:5/resize=706,,$95,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Jungle' iPhone 14 Pro Case,FD6COI14PJGL.99,https://www.kenzo.com/en-us/kenzo-jungle-iphone-14-pro-case/FD6COI14PJGL.99.html,https://media.kenzo.com/b2cprd/FD6COI14PJGL.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD6COI14PJGL.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Varsity' iPhone 15 Pro Max case,FE58CO5PMREL.94,https://www.kenzo.com/en-us/kenzo-varsity-iphone-15-pro-max-case/FE58CO5PMREL.94.html,https://media.kenzo.com/b2cprd/FE58CO5PMREL.94_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CO5PMREL.94_P_02.jpg?twic=v1/cover=4:5/resize=706,$95,$57,Out of Stock,,,c-accessories.html
c-accessories,'KENZO Emboss' leather zipped cardholder,FE58PM806L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-zipped-cardholder/FE58PM806L44.99.html,https://media.kenzo.com/b2cprd/FE58PM806L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM806L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$180,,Coming soon,,,c-accessories.html
c-accessories,'Boke Flower' ring,FD55BI402M03.21,https://www.kenzo.com/en-us/boke-flower-ring/FD55BI402M03.21.html,https://media.kenzo.com/b2cprd/FD55BI402M03.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55BI402M03.21_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,Out of Stock,,,c-accessories.html
c-kids,Printed hoodie,LE5K60283D03.02,https://www.kenzo.com/en-us/printed-hoodie/LE5K60283D03.02.html,https://media.kenzo.com/b2cprd/LE5K60283D03.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60283D03.02_P_02.jpg?twic=v1/cover=4:5/resize=706,$170,$119,,,,c-kids.html
c-kids,Campus' short-sleeved polo shirt in cotton,LE5K60304D03.02,https://www.kenzo.com/en-us/campus-short-sleeved-polo-shirt-in-cotton/LE5K60304D03.02.html,https://media.kenzo.com/b2cprd/LE5K60304D03.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60304D03.02_P_02.jpg?twic=v1/cover=4:5/resize=706,$125,$88,,,,c-kids.html
c-kids,'Flower' broiderie anglaise dress,LE5K60231D03.55,https://www.kenzo.com/en-us/flower-broiderie-anglaise-dress/LE5K60231D03.55.html,https://media.kenzo.com/b2cprd/LE5K60231D03.55_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60231D03.55_F_01.jpg?twic=v1/cover=4:5/resize=706,$310,$186,,,,c-kids.html
c-kids,Casual Bermuda shorts,LE5K60309D03.02,https://www.kenzo.com/en-us/casual-bermuda-shorts/LE5K60309D03.02.html,https://media.kenzo.com/b2cprd/LE5K60309D03.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60309D03.02_P_02.jpg?twic=v1/cover=4:5/resize=706,$110,$77,,,,c-kids.html
c-kids,Short-sleeved cotton T-shirt,LE5K60340D03.55,https://www.kenzo.com/en-us/short-sleeved-cotton-t-shirt/LE5K60340D03.55.html,https://media.kenzo.com/b2cprd/LE5K60340D03.55_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60340D03.55_P_02.jpg?twic=v1/cover=4:5/resize=706,$75,$53,,"bottle green, sky blue",,c-kids.html
c-kids,Flower' cotton bermuda shorts,LE5K60320D03.55,https://www.kenzo.com/en-us/flower-cotton-bermuda-shorts/LE5K60320D03.55.html,https://media.kenzo.com/b2cprd/LE5K60320D03.55_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60320D03.55_H_01.jpg?twic=v1/cover=4:5/resize=706,$160,$112,,,,c-kids.html
c-kids,'Sailor' embroidered two-tone sweatshirt,LE5K60326D03.20,https://www.kenzo.com/en-us/sailor-embroidered-two-tone-sweatshirt/LE5K60326D03.20.html,https://media.kenzo.com/b2cprd/LE5K60326D03.20_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60326D03.20_H_01.jpg?twic=v1/cover=4:5/resize=706,$190,$114,,,,c-kids.html
c-kids,Sailor' striped cotton polo shirt,LE5K60303D03.01,https://www.kenzo.com/en-us/sailor-striped-cotton-polo-shirt-/LE5K60303D03.01.html,https://media.kenzo.com/b2cprd/LE5K60303D03.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60303D03.01_H_01.jpg?twic=v1/cover=4:5/resize=706,$130,$78,,,,c-kids.html
c-kids,'Sailor' wide-leg jeans,LE5K60200D03.76,https://www.kenzo.com/en-us/sailor-wide-leg-jeans/LE5K60200D03.76.html,https://media.kenzo.com/b2cprd/LE5K60200D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60200D03.76_F_01.jpg?twic=v1/cover=4:5/resize=706,$130,$78,,,,c-kids.html
c-kids,Sailor' cotton sweatshirt,LE5K60237D03.20,https://www.kenzo.com/en-us/sailor-cotton-sweatshirt/LE5K60237D03.20.html,https://media.kenzo.com/b2cprd/LE5K60237D03.20_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60237D03.20_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,,,,,c-kids.html
c-kids,'Sailor' denim jacket with embroidered badges,LE5K60281D03.76,https://www.kenzo.com/en-us/sailor-denim-jacket-with-embroidered-badges/LE5K60281D03.76.html,https://media.kenzo.com/b2cprd/LE5K60281D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60281D03.76_H_01.jpg?twic=v1/cover=4:5/resize=706,$285,$171,,,,c-kids.html
c-kids,'Sailor' embroidered jeans,LE5K60369D03.76,https://www.kenzo.com/en-us/sailor-embroidered-jeans/LE5K60369D03.76.html,https://media.kenzo.com/b2cprd/LE5K60369D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60369D03.76_H_01.jpg?twic=v1/cover=4:5/resize=706,$130,$78,,,,c-kids.html
c-kids,Zipped jacket with embroidery,LE5K60288D03.76,https://www.kenzo.com/en-us/zipped-jacket-with-embroidery/LE5K60288D03.76.html,https://media.kenzo.com/b2cprd/LE5K60288D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60288D03.76_H_01.jpg?twic=v1/cover=4:5/resize=706,$310,$186,,,,c-kids.html
c-kids,Short-sleeved cotton dress 'Sailor',LE5K60215D03.01,https://www.kenzo.com/en-us/short-sleeved-cotton-dress-sailor/LE5K60215D03.01.html,https://media.kenzo.com/b2cprd/LE5K60215D03.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60215D03.01_P_02.jpg?twic=v1/cover=4:5/resize=706,$190,$114,,,,c-kids.html
c-kids,'Sailor' zipped hoodie,LE5K60182D03.76,https://www.kenzo.com/en-us/sailor-zipped-hoodie/LE5K60182D03.76.html,https://media.kenzo.com/b2cprd/LE5K60182D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60182D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$180,$126,,,,c-kids.html
c-kids,'Sailor' striped denim skirt,LE5K60194D03.76,https://www.kenzo.com/en-us/sailor-striped-denim-skirt/LE5K60194D03.76.html,https://media.kenzo.com/b2cprd/LE5K60194D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60194D03.76_F_01.jpg?twic=v1/cover=4:5/resize=706,$160,$96,,,,c-kids.html
c-kids,'Sailor' embroidered short-sleeved dress,LE5K60222D03.20,https://www.kenzo.com/en-us/sailor-embroidered-short-sleeved-dress/LE5K60222D03.20.html,https://media.kenzo.com/b2cprd/LE5K60222D03.20_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60222D03.20_F_01.jpg?twic=v1/cover=4:5/resize=706,$190,$114,,,,c-kids.html
c-kids,Sailor' embroidered cotton T-shirt,LE5K60267D03.01,https://www.kenzo.com/en-us/sailor-embroidered-cotton-t-shirt/LE5K60267D03.01.html,https://media.kenzo.com/b2cprd/LE5K60267D03.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60267D03.01_P_02.jpg?twic=v1/cover=4:5/resize=706,$105,$63,,,,c-kids.html
c-kids,'Sailor' printed cotton T-shirt,LE5K60383D03.76,https://www.kenzo.com/en-us/sailor-printed-cotton-t-shirt/LE5K60383D03.76.html,https://media.kenzo.com/b2cprd/LE5K60383D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60383D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$80,,,"off white, navy blue",,c-kids.html
c-kids,'Sailor' honeycomb embroidered skirt,LE5K60191D03.01,https://www.kenzo.com/en-us/sailor-honeycomb-embroidered-skirt/LE5K60191D03.01.html,https://media.kenzo.com/b2cprd/LE5K60191D03.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60191D03.01_P_02.jpg?twic=v1/cover=4:5/resize=706,$120,$72,,,,c-kids.html
c-kids,Cotton twill bucket hat,LE5K60031D03.02,https://www.kenzo.com/en-us/cotton-twill-bucket-hat/LE5K60031D03.02.html,https://media.kenzo.com/b2cprd/LE5K60031D03.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60031D03.02_P_02.jpg?twic=v1/cover=4:5/resize=706,$65,$39,Out of Stock,,,c-kids.html
c-kids,'Sailor' patterned cotton T-shirt,LE5K60347D03.76,https://www.kenzo.com/en-us/sailor-patterned-cotton-t-shirt/LE5K60347D03.76.html,https://media.kenzo.com/b2cprd/LE5K60347D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60347D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$80,$56,,"white, golden yellow, navy blue",,c-kids.html
c-kids,Cotton leggings,LE5K60201D03.76,https://www.kenzo.com/en-us/cotton-leggings/LE5K60201D03.76.html,https://media.kenzo.com/b2cprd/LE5K60201D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60201D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$95,$67,,"pastel pink, navy blue",,c-kids.html
c-kids,'Sailor' cotton dress with a large motif,LE5K60210D03.76,https://www.kenzo.com/en-us/sailor-cotton-dress-with-a-large-motif/LE5K60210D03.76.html,https://media.kenzo.com/b2cprd/LE5K60210D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60210D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$130,,,,,c-kids.html
c-kids,Cotton cap,LE5K60385D03.76,https://www.kenzo.com/en-us/cotton-cap/LE5K60385D03.76.html,https://media.kenzo.com/b2cprd/LE5K60385D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60385D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$75,$53,,,,c-kids.html
c-kids,Sailor' embroidered cotton T-shirt,LE5K60345D03.20,https://www.kenzo.com/en-us/sailor-embroidered-cotton-t-shirt/LE5K60345D03.20.html,https://media.kenzo.com/b2cprd/LE5K60345D03.20_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60345D03.20_P_02.jpg?twic=v1/cover=4:5/resize=706,$80,,,,,c-kids.html
c-kids,'Sailor' honeycomb embroidered trousers,LE5K60301D03.76,https://www.kenzo.com/en-us/sailor-honeycomb-embroidered-trousers/LE5K60301D03.76.html,https://media.kenzo.com/b2cprd/LE5K60301D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60301D03.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,,c-kids.html
c-kids,'Sailor' striped denim Bermuda shorts,LE5K60314D03.76,https://www.kenzo.com/en-us/sailor-striped-denim-bermuda-shorts/LE5K60314D03.76.html,https://media.kenzo.com/b2cprd/LE5K60314D03.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60314D03.76_H_01.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,,c-kids.html
c-kids,1-piece striped swimsuit,LE5K60389D03.68,https://www.kenzo.com/en-us/1-piece-striped-swimsuit/LE5K60389D03.68.html,https://media.kenzo.com/b2cprd/LE5K60389D03.68_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60389D03.68_P_02.jpg?twic=v1/cover=4:5/resize=706,$95,$57,,,,c-kids.html
c-kids,Short-sleeved T-shirt,LE5K60399D03.30,https://www.kenzo.com/en-us/short-sleeved-t-shirt/LE5K60399D03.30.html,https://media.kenzo.com/b2cprd/LE5K60399D03.30_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60399D03.30_P_02.jpg?twic=v1/cover=4:5/resize=706,$80,$56,,,,c-kids.html
c-kids,Striped dress in cotton poplin,LE5K60394D03.68,https://www.kenzo.com/en-us/striped-dress-in-cotton-poplin/LE5K60394D03.68.html,https://media.kenzo.com/b2cprd/LE5K60394D03.68_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60394D03.68_P_02.jpg?twic=v1/cover=4:5/resize=706,$205,$123,,,,c-kids.html
c-kids,Cotton shorts,LE5K60396D03.20,https://www.kenzo.com/en-us/cotton-shorts/LE5K60396D03.20.html,https://media.kenzo.com/b2cprd/LE5K60396D03.20_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5K60396D03.20_P_02.jpg?twic=v1/cover=4:5/resize=706,$145,$87,,,,c-kids.html
