category,name,product_id,product_url,image_url,full_price,discount_price,filename
women,Cinch L TAN/GOLD,BONBONBCKTLGSUE0C6349,/en/women/cinch-l/tan-suede-bag-BONBONBCKTLGSUE0C6349.html?cgid=women,None,"$2,095",None,women.html
women,Bon Bon Bucket/S LATTE/LIGHT GOLD,BONBONBUCKETSHUT081095,/en/women/bon-bon-bucket-s/latte-leather-bucket-bag-with-light-gold-hardware-BONBONBUCKETSHUT081095.html?cgid=women,None,"$1,195",None,women.html
women,Bon Bon Bucket/S NATURAL/PAPRIKA/CANDY PINK MIX/LIGHT GOLD,BONBONBUCKETSJYS1C0198,/en/women/bon-bon-bucket-s/natural-paprika-raffia-bucket-bag-BONBONBUCKETSJYS1C0198.html?cgid=women,None,"$1,275",None,women.html
women,Bon Bon Bucket NATURAL/CANDY PINK MIX/LIGHT GOLD,BONBONBUCKETJZO121833,/en/women/bon-bon-bucket/natural-raffia-fringe-bucket-bag-BONBONBUCKETJZO121833.html?cgid=women,None,"$2,350",None,women.html
women,Beach Basket Tote/M NATURAL/PAPRIKA/LIGHT GOLD,BEACHBASKETTOTEMJXH121832,/en/women/beach-basket-tote-m/natural-paprika-raffia-basket-tote-bag-BEACHBASKETTOTEMJXH121832.html?cgid=women,None,$695,None,women.html
women,Mini North-South Tote LATTE/GOLD,MININSTOTEBZU000702,/en/women/mini-north-south-tote/latte-diamond-embossed-3d-leather-mini-tote-bag-MININSTOTEBZU000702.html?cgid=women,None,"$1,195",None,women.html
women,Mini North-South Tote MACARON,MININSTOTEBZU110007,/en/women/mini-north-south-tote/macaron-diamond-embossed-3d-leather-mini-tote-bag--MININSTOTEBZU110007.html?cgid=women,None,"$1,195",None,women.html
women,Mini North-South Tote BLACK/ANTIQUE SILVER,MININSTOTEBZU013847,/en/women/mini-north-south-tote/black-diamond-embossed-3d-leather-mini-tote-bag-MININSTOTEBZU013847.html?cgid=women,None,"$1,195",None,women.html
women,Avenue S Tote NATURAL/TAUPE/DARK TAN/LIGHT GOLD,VARENNESTOTELJJ121810,/en/women/avenue-s-tote/natural-recycled-cotton-canvas-tote-bag-with-embroidered-logo-VARENNESTOTELJJ121810.html?cgid=women,None,"$1,350",None,women.html
women,Avenue S Tote BLACK/LIGHT GOLD,VARENNESTOTETBR001463,/en/women/avenue-s-tote/black-leather-tote-bag-with-studs-VARENNESTOTETBR001463.html?cgid=women,None,"$2,350",None,women.html
women,Avenue M Tote NATURAL/TAUPE/DARK TAN/LIGHT GOLD,VARENNEMTOTELJJ121810,/en/women/avenue-m-tote/natural-recycled-cotton-canvas-tote-bag-with-embroidered-logo-VARENNEMTOTELJJ121810.html?cgid=women,None,"$1,495",None,women.html
women,Avenue M Tote BLACK/LIGHT GOLD,VARENNEMTOTETBR001463,/en/women/avenue-m-tote/black-leather-tote-bag-with-studs-VARENNEMTOTETBR001463.html?cgid=women,None,"$2,795",None,women.html
women,Beach Tote East-West Mini SKY/LATTE,BEACHTOTEEWMINIJYN043612,/en/women/beach-tote-east-west-mini/sky-raffia-embroidered-mini-tote-bag-BEACHTOTEEWMINIJYN043612.html?cgid=women,None,$625,None,women.html
women,Beach Tote East-West Mini CANDY PINK/PAPRIKA,BEACHTOTEEWMINIJYN112748,/en/women/beach-tote-east-west-mini/candy-pink-raffia-embroidered-mini-tote-bag-BEACHTOTEEWMINIJYN112748.html?cgid=women,None,$625,None,women.html
women,Beach Tote East-West Mini ROSE/LATTE,BEACHTOTEEWMINIJYN112865,/en/women/beach-tote-east-west-mini/rose-latte-raffia-embroidered-mini-tote-bag-BEACHTOTEEWMINIJYN112865.html?cgid=women,None,$625,None,women.html
women,Sweetie IVORY,SWEETIEUUP080002,/en/women/sweetie/ivory-mother-of-pearl-clutch-bag-with-silver-chain-strap-SWEETIEUUP080002.html?cgid=women,None,"$1,075",None,women.html
women,Candy CHAMPAGNE,CANDYCOC120011,/en/women/candy/champagne-coarse-glitter-acrylic-clutch-bag-CANDYCOC120011.html?cgid=women,None,$875,None,women.html
women,Bon Bon Bucket S GOLD/LIGHT GOLD,BONBONBUCKETSATY008937,/en/women/bon-bon-bucket-s/gold-metallic-nappa-leather-bucket-bag-with-studs-BONBONBUCKETSATY008937.html?cgid=women,None,"$1,950",None,women.html
women,Bon Bon Bucket/S BLACK/LIGHT GOLD,BONBONBUCKETSHUT001463,/en/women/bon-bon-bucket-s/black-leather-bucket-bag-BONBONBUCKETSHUT001463.html?cgid=women,None,"$1,195",None,women.html
women,Bon Bon Bucket/S BLACK/LIGHT GOLD,BONBONBUCKETSTBR001463,/en/women/bon-bon-bucket-s/black-smooth-calf-leather-bucket-bag-with-studs-BONBONBUCKETSTBR001463.html?cgid=women,None,"$1,850",None,women.html
women,Diamond Crossbody CRANBERRY/GOLD,DIAMONDCROSSBODYCZR061801,/en/women/diamond-crossbody/cranberry-box-calf-leather-crossbody-bag-DIAMONDCROSSBODYCZR061801.html?cgid=women,None,"$2,350",None,women.html
women,Diamond Crossbody BLACK/GOLD,DIAMONDCROSSBODYCZR000034,/en/women/diamond-crossbody/black-box-calf-leather-crossbody-bag-DIAMONDCROSSBODYCZR000034.html?cgid=women,None,"$2,350",None,women.html
women,Bon Bon BLACK/SMOKE/CLEAR,BONBONXDR013901,/en/women/bon-bon/black-satin-bag-with-crystals-BONBONXDR013901.html?cgid=women,None,"$4,995",None,women.html
women,Martina BAMBOO/GOLD,MARTINAHRB121890,/en/women/martina/bamboo-lizard-print-wallet-MARTINAHRB121890.html?cgid=women,None,$695,None,women.html
women,Martina GOLD/LIGHT GOLD,MARTINAJIF008937,/en/women/martina/gold-metallic-nappa-leather-wallet--MARTINAJIF008937.html?cgid=women,None,$675,None,women.html
women,Marinda BAMBOO/GOLD,MARINDAHRB121890,/en/women/marinda/bamboo-lizard-print-wallet-MARINDAHRB121890.html?cgid=women,None,$550,None,women.html
women,Marinda BLACK/LIGHT GOLD,MARINDATAZ001463,/en/women/marinda/black-leather-wallet-MARINDATAZ001463.html?cgid=women,None,$425,None,women.html
women,Marinda SUNBLEACHED YELLOW/GOLD,MARINDAHRB072597,/en/women/marinda/yellow-lizard-print-wallet-MARINDAHRB072597.html?cgid=women,None,$550,None,women.html
women,Hanne CANDY PINK/GOLD,HANNEBZU112673,/en/women/hanne/candy-pink-diamond-embossed-3d-leather-wallet-HANNEBZU112673.html?cgid=women,None,$495,None,women.html
women,Hanne LATTE/GOLD,HANNEBZU000702,/en/women/hanne/latte-diamond-embossed-3d-leather-wallet-HANNEBZU000702.html?cgid=women,None,$495,None,women.html
women,Hanne BLACK/ANTIQUE SILVER,HANNEBZU013847,/en/women/hanne/black-diamond-embossed-3d-leather-wallet-HANNEBZU013847.html?cgid=women,None,$495,None,women.html
women,Umika ROSE/GOLD,UMIKAUTR112461,/en/women/umika/rose-lizard-print-card-holder-UMIKAUTR112461.html?cgid=women,None,$295,None,women.html
women,Umika BAMBOO/GOLD,UMIKAUTR121890,/en/women/umika/bamboo-lizard-print-card-holder-UMIKAUTR121890.html?cgid=women,None,$295,None,women.html
women,Umika SUNBLEACHED YELLOW/GOLD,UMIKAUTR072597,/en/women/umika/yellow-lizard-print-card-holder-UMIKAUTR072597.html?cgid=women,None,$295,None,women.html
women,Mini Helina LATTE/LIGHT GOLD,MINIHELINAPKR081095,/en/women/mini-helina/latte-smooth-leather-mini-belt-MINIHELINAPKR081095.html?cgid=women,None,$375,None,women.html
women,Mini Helina BLACK/SILVER,MINIHELINAPKR000071,/en/women/mini-helina/black-smooth-leather-mini-belt-MINIHELINAPKR000071.html?cgid=women,None,$375,None,women.html
women,Mini Helina PLATINUM ICE,MINIHELINADGZAA0582,/en/women/mini-helina/platinum-ice-dusty-glitter-mini-belt-MINIHELINADGZAA0582.html?cgid=women,None,$395,None,women.html
women,Mini Helina GOLD/LIGHT GOLD,MINIHELINAMNA008937,/en/women/mini-helina/gold-metallic-nappa-leather-mini-belt-MINIHELINAMNA008937.html?cgid=women,None,$450,None,women.html
women,Mini Helina CHAMPAGNE,MINIHELINACGF120011,/en/women/mini-helina/champagne--glitter-fabric-mini-belt-MINIHELINACGF120011.html?cgid=women,None,$395,None,women.html
women,Diamond Clasp Belt BAMBOO/GOLD,DIAMONDCLASPBELTCWN121890,/en/women/diamond-clasp-belt/bamboo-lizard-print-belt-DIAMONDCLASPBELTCWN121890.html?cgid=women,None,$450,None,women.html
women,Diamond Clasp Belt LATTE/GOLD,DIAMONDCLASPBELTTBN000702,/en/women/diamond-clasp-belt/latte-leather-clasp-belt-DIAMONDCLASPBELTTBN000702.html?cgid=women,None,$395,None,women.html
women,Diamond Clasp Belt CRANBERRY/GOLD,DIAMONDCLASPBELTTBN061801,/en/women/diamond-clasp-belt/cranberry-leather-clasp-belt-DIAMONDCLASPBELTTBN061801.html?cgid=women,None,$395,None,women.html
women,Diamond Clasp Belt BLACK/GOLD,DIAMONDCLASPBELTTBN000034,/en/women/diamond-clasp-belt/black-leather-clasp-belt-DIAMONDCLASPBELTTBN000034.html?cgid=women,None,$395,None,women.html
women,Diamond Chain Belt/S BLACK/GOLD,DIAMONDCHAINBELTSTBN000034,/en/women/diamond-chain-belt-s/black-leather-chain-belt-DIAMONDCHAINBELTSTBN000034.html?cgid=women,None,"$1,095",None,women.html
women,Arlie LATTE/GOLD,ARLIEPKR000702,/en/women/arlie/latte-calf-leather-belt--ARLIEPKR000702.html?cgid=women,None,$450,None,women.html
women,Arlie BISCUIT/GOLD,ARLIEPKR121830,/en/women/arlie/biscuit-calf-leather-belt-ARLIEPKR121830.html?cgid=women,None,$450,None,women.html
women,Arlie BLACK/GOLD,ARLIEPKR000034,/en/women/arlie/black-calf-leather-belt--ARLIEPKR000034.html?cgid=women,None,$450,None,women.html
women,Yukiko S200 BLACK/ECRU,YUKIKOS834013897,/en/women/yukiko/black-cashwool-knit-scarf-YUKIKOS834013897.html?cgid=women,None,$650,None,women.html
women,Yukiko S100 LATTE/KHAKI BROWN,YUKIKOS834081297,/en/women/yukiko/latte-cashwool-knit-scarf-YUKIKOS834081297.html?cgid=women,None,$650,None,women.html
women,Reta S330 PAPRIKA/SKY,RETAA8391C0150,/en/women/reta/paprika-sky-diamond-printed-silk-foulard-RETAA8391C0150.html?cgid=women,None,$450,None,women.html
women,Reta PAPRIKA/CANDY PINK,RETAA8391C0151,/en/women/reta/paprika-candy-pink-diamond-printed-silk-foulard-RETAA8391C0151.html?cgid=women,None,$450,None,women.html
women,Reta A450 ROSE,RETAS774113020,/en/women/reta/rose-silk-foulard-RETAS774113020.html?cgid=women,None,$450,None,women.html
women,Emani S440 BALLET PINK,EMANIH6S077280S728111770,/en/women/emani/ballet-pink-silk-and-wool-jacquard-shawl--EMANIH6S077280S728111770.html?cgid=women,None,$650,None,women.html
women,Emani S200 BLACK,EMANIH6S077280S728012555,/en/women/emani/black-silk-and-wool-jacquard-shawl--EMANIH6S077280S728012555.html?cgid=women,None,$650,None,women.html
women,Emani S650 PAPRIKA,EMANIS728061803,/en/women/emani/paprika-jc-monogram-silk-and-wool-shawl-EMANIS728061803.html?cgid=women,None,$625,None,women.html
women,Dorris S200 BLACK,DORISH6802683S683012555,/en/women/dorris/black-silk-stole-with-jc-monogram-repeat-print--DORISH6802683S683012555.html?cgid=women,None,$295,None,women.html
women,Dorris S440 BALLET PINK,DORISH6802683S683111770,/en/women/dorris/ballet-pink-silk-stole-with-jc-monogram-repeat-print--DORISH6802683S683111770.html?cgid=women,None,$295,None,women.html
women,Doris A460 FUCHSIA/MULTICOLOR,DORISH6802683A881113009,/en/women/doris/fuchsia-silk-monogram-scarf-DORISH6802683A881113009.html?cgid=women,None,$375,None,women.html
women,Yuki S200 BLACK/ECRU,YUKIS834013897,/en/women/yuki/black-cashwool-knit-hat-YUKIS834013897.html?cgid=women,None,$395,None,women.html
women,Yuki S100 LATTE/KHAKI BROWN,YUKIS834081297,/en/women/yuki/latte-cashwool-knit-hat-YUKIS834081297.html?cgid=women,None,$395,None,women.html
women,Renata S100 LATTE,RENATAS775081054,/en/women/renata/latte-jc-monogram-jacquard-silk--modal-and-raffia-bucket-hat--RENATAS775081054.html?cgid=women,None,$650,None,women.html
women,Renata DENIM,RENATAS788043507,/en/women/renata/denim-jc-monogram-jacquard-bucket-hat-RENATAS788043507.html?cgid=women,None,"Regular Price
 $495",None,women.html
women,Paxy S100 LATTE,PAXYS784081054,/en/women/paxy/latte-cotton-baseball-cap-with-recycled-wool-jc-logo-boucle--PAXYS784081054.html?cgid=women,None,"Regular Price
 $495",None,women.html
women,Paxy CANDY PINK,PAXYS759112597,/en/women/paxy/candy-pink-cotton-baseball-cap-with-shiny-jc-monogram-PAXYS759112597.html?cgid=women,None,"Regular Price
 $450",None,women.html
women,Paxy S200 BLACK,PAXYS784012555,/en/women/paxy/black-cotton-baseball-cap-with-recycled-wool-jc-logo-boucle--PAXYS784012555.html?cgid=women,None,"Regular Price
 $495",None,women.html
women,Paxy S100 LATTE,PAXYS758081054,/en/women/paxy/latte-cotton-baseball-cap-with-matte-glitter-jc-monogram-PAXYS758081054.html?cgid=women,None,"Regular Price
 $450",None,women.html
women,Paxy S200 BLACK,PAXYS759012555,/en/women/paxy/black-cotton-baseball-cap-with-shiny-jc-monogram-PAXYS759012555.html?cgid=women,None,$450,None,women.html
women,Paxy SAND DUNE,PAXYS760121768,/en/women/paxy/sand-dune-cotton-baseball-cap-with-shiny-jc-monogram-PAXYS760121768.html?cgid=women,None,"Regular Price
 $450",None,women.html
women,Pacifico PAPRIKA/CANDY PINK,PACIFICOA8401C0151,/en/women/pacifico/paprika-candy-pink-embroidered-cotton-baseball-cap-PACIFICOA8401C0151.html?cgid=women,None,$450,None,women.html
women,Pacifico NATURAL,PACIFICOA840121794,/en/women/pacifico/natural-embroidered-cotton-baseball-cap-PACIFICOA840121794.html?cgid=women,None,$450,None,women.html
women,Pacifico S330 SKY/PAPRIKA,PACIFICOA840043682,/en/women/pacifico/sky-paprika-embroidered-cotton-baseball-cap-PACIFICOA840043682.html?cgid=women,None,$450,None,women.html
women,Ondine S100 LATTE,ONDINES765081054,/en/women/ondine/latte-jc-monogram-jacquard-silk--modal-and-raffia-visor-ONDINES765081054.html?cgid=women,None,$595,None,women.html
women,Jimmy Choo / Malbon Cap NAVY/LATTE,JCXMALBONCAPA873043747,/en/women/jimmy-choo-malbon-cap/navy-embroidered-cotton-cap-JCXMALBONCAPA873043747.html?cgid=women,None,$395,None,women.html
women,Jimmy Choo / Malbon Cap LATTE/NAVY,JCXMALBONCAPA873081383,/en/women/jimmy-choo-malbon-cap/latte-embroidered-cotton-cap-JCXMALBONCAPA873081383.html?cgid=women,None,$395,None,women.html
women,Jimmy Choo / Malbon Bucket Hat DENIM,JCXMALBONBUCKETHATA8721C0283,/en/women/jimmy-choo-malbon-bucket-hat/denim-monogram-bucket-hat-JCXMALBONBUCKETHATA8721C0283.html?cgid=women,None,$450,None,women.html
women,Catalie PAPRIKA/CANDY PINK,CATALIEA8411C0151,/en/women/catalie/paprika-candy-pink-diamond-print-fabric-embroidered-sun-hat-CATALIEA8411C0151.html?cgid=women,None,$550,None,women.html
women,Tatum E4L BLUE GRADIENT,TATUM0JC5017E5016043792,/en/women/tatum/blue-rectangular-sunglasses-TATUM0JC5017E5016043792.html?cgid=women,None,$479,None,women.html
women,Tatum E8G GREY GRADIENT,TATUM0JC5017E5000102215,/en/women/tatum/black-rectangular-sunglasses-TATUM0JC5017E5000102215.html?cgid=women,None,$479,None,women.html
women,Lexy E93 LIGHT BROWN,LEXY0JC5002BUE5008027452,/en/women/lexy/white-rectangular-sunglasses-with-crystals-LEXY0JC5002BUE5008027452.html?cgid=women,None,$399,None,women.html
women,Lexy E80 BLUE,LEXY0JC5002BUE5009043790,/en/women/lexy/light-blue-rectangular-sunglasses-with-crystals-LEXY0JC5002BUE5009043790.html?cgid=women,None,$399,None,women.html
women,Lexy E73 DARK BROWN,LEXY0JC5002BUE5002027447,/en/women/lexy/brown-havana-rectangular-sunglasses-with-crystals-LEXY0JC5002BUE5002027447.html?cgid=women,None,$399,None,women.html
women,Giava E87 DARK GREY,GIAVA0JC5003E5036102202,/en/women/giava/black-glitter-square-sunglasses-GIAVA0JC5003E5036102202.html?cgid=women,None,$399,None,women.html
women,Giava E6G GREY MIRROR SILVER,GIAVA0JC5003E5037AA1007,/en/women/giava/crystal-glitter-square-sunglasses-GIAVA0JC5003E5037AA1007.html?cgid=women,None,$399,None,women.html
women,Giava EZ PINK MIRROR ROSE GOLD,GIAVA0JC5003E5039113016,/en/women/giava/pink-glitter-square-sunglasses-GIAVA0JC5003E5039113016.html?cgid=women,None,$399,None,women.html
women,Sol E87 DARK GREY,SOL0JC5008E5008102202,/en/women/sol/white-cat-eye-sunglasses-SOL0JC5008E5008102202.html?cgid=women,None,$345,None,women.html
women,Sol E84 PINK,SOL0JC5008E5024113021,/en/women/sol/pink-cat-eye-sunglasses-SOL0JC5008E5024113021.html?cgid=women,None,$345,None,women.html
women,Sol E72 LIGHT BLUE,SOL0JC5008E5004AA1009,/en/women/sol/yellow-havana-cat-eye-sunglasses-SOL0JC5008E5004AA1009.html?cgid=women,None,$345,None,women.html
women,Sol E87 DARK GREY,SOL0JC5008E5000102202,/en/women/sol/black-cat-eye-sunglasses-SOL0JC5008E5000102202.html?cgid=women,None,$345,None,women.html
women,Kristal E87 DARK GREY,KRISTAL0JC4001BE3000102202,/en/women/kristal/black-cat-eye-sunglasses-with-crystals-KRISTAL0JC4001BE3000102202.html?cgid=women,None,$638,None,women.html
women,Kristal E73 DARK BROWN,KRISTAL0JC4001BE3006027447,/en/women/kristal/pale-gold-cat-eye-sunglasses-with-crystals-KRISTAL0JC4001BE3006027447.html?cgid=women,None,$638,None,women.html
women,Maxime E87 DARK GREY,MAXIME0JC5014E5008102202,/en/women/maxime/white-butterfly-frame-sunglasses-with-studs-MAXIME0JC5014E5008102202.html?cgid=women,None,$532,None,women.html
women,Maxime E87 DARK GREY,MAXIME0JC5014E5000102202,/en/women/maxime/black-butterfly-frame-sunglasses-with-studs-MAXIME0JC5014E5000102202.html?cgid=women,None,$532,None,women.html
women,Lorea E8G GRADIENT GREY,LOREA0JC5001BE5000102206,/en/women/lorea/black-butterfly-frame-sunglasses-LOREA0JC5001BE5000102206.html?cgid=women,None,$399,None,women.html
women,Lorea E13 GRADIENT BROWN,LOREA0JC5001BE5011027450,/en/women/lorea/beige-butterfly-frame-sunglasses-LOREA0JC5001BE5011027450.html?cgid=women,None,$399,None,women.html
women,Lorea E5M PINK GRADIENT GREY,LOREA0JC5001BE5013102204,/en/women/lorea/red-butterfly-frame-sunglasses-LOREA0JC5001BE5013102204.html?cgid=women,None,$399,None,women.html
women,Ariana E19 GRADIENT BLUE,ARIANA0JC5006UE5004043791,/en/women/ariana/yellow-havana-square-frame-sunglasses-ARIANA0JC5006UE5004043791.html?cgid=women,None,$479,None,women.html
women,Anahi E8G GRADIENT GREY,ANAHI0JC5013UE5000102206,/en/women/anahi/black-butterfly-frame-sunglasses-ANAHI0JC5013UE5000102206.html?cgid=women,None,$425,None,women.html
women,Skylar E73 DARK BROWN,SKYLAR0JC5015UE5002027447,/en/women/skylar/brown-havana-oval-sunglasses-with-studs-SKYLAR0JC5015UE5002027447.html?cgid=women,None,$345,None,women.html
women,Skylar E87 DARK GREY,SKYLAR0JC5015UE5000102202,/en/women/skylar/black-oval-sunglasses-with-studs-SKYLAR0JC5015UE5000102202.html?cgid=women,None,$345,None,women.html
women,Ariya E87 DARK GREY,ARIYA0JC5016DE5008102202,/en/women/ariya/white-square-sunglasses-with-studs-ARIYA0JC5016DE5008102202.html?cgid=women,None,$345,None,women.html
women,Angela E13 GRADIENT BROWN,ANGELA0JC4003HBE3006027450,/en/women/angela/pale-gold-oval-sunglasses-ANGELA0JC4003HBE3006027450.html?cgid=women,None,$505,None,women.html
women,Pua E87 DARK GREY,PUA0JC4005HBE3006102202,/en/women/pua/pale-gold-square-sunglasses-with-crystals-PUA0JC4005HBE3006102202.html?cgid=women,None,$505,None,women.html
women,Pua E5 PINK,PUA0JC4005HBE3006113013,/en/women/pua/pale-gold-square-sunglasses-with-crystals-PUA0JC4005HBE3006113013.html?cgid=women,None,$505,None,women.html
women,Margaret E87 LIGHT GREY,MARGARET0JC4009BE3006102237,/en/women/margaret/pale-gold-rectangular-sunglasses-with-crystals-MARGARET0JC4009BE3006102237.html?cgid=women,None,"$1,197",None,women.html
women,Kalila E87 DARK GREY,KALILA0JC5009E5029102202,/en/women/kalila/black-and-white-rectangular-sunglasses-KALILA0JC5009E5029102202.html?cgid=women,None,$532,None,women.html
women,Petal Cuff GOLD/WHITE/CRYSTAL,PETALCUFFJIQ0C9457,/en/women/petal-cuff/gold-finish-cuff-bracelet-with-pearl-and-crystal-embellishment-PETALCUFFJIQ0C9457.html?cgid=women,None,$795,None,women.html
women,Faceted Heart Cuff TANZANITE/TANZANITE/SILVER,FACETEDHRTCUFFWBL051767,/en/women/faceted-heart-cuff/silver-tanzanite-heart-cuff-bracelet-FACETEDHRTCUFFWBL051767.html?cgid=women,None,$525,None,women.html
women,Diamond Fine Bracelet GOLD,DIAMONDFINEBRLETMFQOO0022,/en/women/diamond-fine-bracelet/gold-finish-fine-chain-bracelet-DIAMONDFINEBRLETMFQOO0022.html?cgid=women,None,$315,None,women.html
women,Diamond Chain Bracelet GOLD,DIAMONDCHNBRACELETMFQOO0022,/en/women/diamond-chain-bracelet/gold-finish-diamond-chain-bracelet-DIAMONDCHNBRACELETMFQOO0022.html?cgid=women,None,$550,None,women.html
women,Lona PAPRIKA/CANDY PINK,LONAA0831C0153,/en/women/lona/paprika-candy-pink-diamond-print-cotton-shirt-LONAA0831C0153.html?cgid=women,None,$750,None,women.html
women,Lona PAPRIKA/SKY,LONAA0831C0152,/en/women/lona/paprika-sky-diamond-print-cotton-shirt-LONAA0831C0152.html?cgid=women,None,$750,None,women.html
women,Alula PAPRIKA/CANDY PINK,ALULAA0781C0153,/en/women/alula/paprika-candy-pink-recycled-nylon-and-lycra-diamond-print-swimsuit-ALULAA0781C0153.html?cgid=women,None,$595,None,women.html
women,Aubrie S10N LATTE/LATTE,AUBRIEB050081205,/en/women/aubrie/latte-jc-monogram-print-regenerated-nylon-and-lycra-triangle-bikini-brief-AUBRIEB050081205.html?cgid=women,None,$295,None,women.html
women,Aubrie S200 BLACK/BLACK,AUBRIEB050013776,/en/women/aubrie/black-jc-monogram-print-regenerated-nylon-and-lycra-triangle-bikini-brief-AUBRIEB050013776.html?cgid=women,None,$295,None,women.html
women,Aubrie PAPRIKA/CANDY PINK,AUBRIEA0791C0153,/en/women/aubrie/paprika-candy-pink-diamond-print-recycled-nylon-and-lycra-bikini-briefs-AUBRIEA0791C0153.html?cgid=women,None,$295,None,women.html
women,Ariah S10N LATTE/LATTE,ARIAHB050081205,/en/women/ariah/latte-jc-monogram-print-regenerated-nylon-and-lycra-triangle-bikini-top--ARIAHB050081205.html?cgid=women,None,$395,None,women.html
women,Ariah S200 BLACK/BLACK,ARIAHB050013776,/en/women/ariah/black-jc-monogram-print-regenerated-nylon-and-lycra-triangle-bikini-top--ARIAHB050013776.html?cgid=women,None,$395,None,women.html
women,Ariah PAPRIKA/CANDY PINK,ARIAHA0791C0153,/en/women/ariah/paprika-candy-pink-diamond-print-recycled-nylon-and-lycra-bikini-top-ARIAHA0791C0153.html?cgid=women,None,$395,None,women.html
women,Apia PAPRIKA/SKY,APIAA0811C0152,/en/women/apia/paprika-sky-diamond-print-recycled-nylon-and-lycra-bikini-top-APIAA0811C0152.html?cgid=women,None,$395,None,women.html
women,Alexandria A33C PAPRIKA/SKY,ALEXANDRIAA0811C0152,/en/women/alexandria/paprika-sky-diamond-print-recycled-nylon-and-lycra-bikini-briefs-ALEXANDRIAA0811C0152.html?cgid=women,None,$295,None,women.html
women,Jimmy Choo / Malbon Golf Towel NAVY/LATTE,JCXMALBONGOLFTOWELA085043747,/en/women/jimmy-choo-malbon-golf-towel/navy-embroidered-cotton-towel-JCXMALBONGOLFTOWELA085043747.html?cgid=women,None,$195,None,women.html
women,JC Beach Towel PAPRIKA/CANDY PINK,JCBEACHT24A0821C0153,/en/women/jc-beach-towel/paprika-candy-pink-cotton-beach-towel-JCBEACHT24A0821C0153.html?cgid=women,None,$450,None,women.html
women,Saeda Anklet SILVER/CRYSTAL,SAEDAANKLETXYD0C5301,/en/women/saeda-anklet/silver-finish-metal-anklet-with-crystal-SAEDAANKLETXYD0C5301.html?cgid=women,None,$350,None,women.html
women,Pearl Crystal Anklet SILVER/WHITE/CRYSTAL,PEARLCRYSTALANKLETXYY0C9458,/en/women/pearl-crystal-anklet/silver-finish-metal-anklet-with-pearl--crystal-and-jc-monogram-charms-PEARLCRYSTALANKLETXYY0C9458.html?cgid=women,None,$485,None,women.html
women,Saeda Fringe Earring SILVER/CRYSTAL,SAEDAFRINGEEARRINGCZF0C5301,/en/women/saeda-fringe-earring/silver-finish-crystal-fringe-earring--SAEDAFRINGEEARRINGCZF0C5301.html?cgid=women,None,$750,None,women.html
women,Right Petal Earcuff GOLD/WHITE/CRYSTAL,RIGHTPETALEARCUFFJIQ0C9457,/en/women/right-petal-earcuff/gold-finish-right-earcuff-with-pearl-and-crystal-embellishment-RIGHTPETALEARCUFFJIQ0C9457.html?cgid=women,None,$750,None,women.html
women,Right Fringe Ear Cuff SILVER/CRYSTAL,RIGHTFRINGEEARCUFFXYD0C5301,/en/women/right-fringe-ear-cuff/silver-metal-star-fringe-ear-cuff-with-crystals-RIGHTFRINGEEARCUFFXYD0C5301.html?cgid=women,None,$495,None,women.html
women,Petal Studs GOLD/CRYSTAL,PETALSTUDSMHQ0C3720,/en/women/petal-studs-/gold-finish-stud-earrings-with-pave-crystal-PETALSTUDSMHQ0C3720.html?cgid=women,None,"$1,095",None,women.html
women,Petal Double Earring GOLD/WHITE/CRYSTAL,PETALDOUBLEEARRINGJIQ0C9457,/en/women/petal-double-earring/gold-finish-earrings-with-crystal-and-pearl-embellishment-PETALDOUBLEEARRINGJIQ0C9457.html?cgid=women,None,$925,None,women.html
women,Pearl Hoops GOLD/WHITE,PEARLHOOPSDXQ0C9456,/en/women/pearl-hoops/gold-finish-metal-and-pearl-hoop-earrings-PEARLHOOPSDXQ0C9456.html?cgid=women,None,$425,None,women.html
women,Pearl Drop Earring SILVER/WHITE/CRYSTAL,PEARLDROPEARRINGXYY0C9458,/en/women/pearl-drop-earring/silver-finish-metal-pearl-drop-earrings-with-crystals-PEARLDROPEARRINGXYY0C9458.html?cgid=women,None,$625,None,women.html
women,Left Petal Earcuff GOLD/WHITE/CRYSTAL,LEFTPETALEARCUFFJIQ0C9457,/en/women/left-petal-earcuff/gold-finish-left-earcuff-with-pearl-and-crystal-embellishment-LEFTPETALEARCUFFJIQ0C9457.html?cgid=women,None,$750,None,women.html
women,Left Fringe Ear Cuff SILVER/CRYSTAL,LEFTFRINGEEARCUFFXYD0C5301,/en/women/left-fringe-ear-cuff/silver-metal-star-fringe-ear-cuff-with-crystals-LEFTFRINGEEARCUFFXYD0C5301.html?cgid=women,None,$495,None,women.html
women,Laren PAPRIKA/CANDY PINK,LARENA0841C0153,/en/women/laren/paprika-candy-pink-diamond-print-cotton-trousers-LARENA0841C0153.html?cgid=women,None,$695,None,women.html
women,Laren PAPRIKA/SKY,LARENA0841C0152,/en/women/laren/paprika-sky-diamond-print-cotton-trousers-LARENA0841C0152.html?cgid=women,None,$695,None,women.html
women,JC Studs GOLD,JCSTUDSMJIOO0022,/en/women/jc-studs/gold-finish-metal-jc-stud-earrings-with-swarovski-crystals-JCSTUDSMJIOO0022.html?cgid=women,None,$350,None,women.html
